22	21343069	21343168	0.61
22	21343892	21343991	0.59
22	21344674	21344813	0.53
22	21345916	21346117	0.65
22	21346502	21346657	0.63
22	21347082	21347192	0.62
22	21347946	21348046	0.62
22	21348210	21348309	0.67
22	21348392	21348557	0.69
22	21348846	21349015	0.61
22	21349158	21349314	0.58
22	21350034	21350160	0.62
22	21350251	21350400	0.59
22	21350984	21351089	0.57
22	21351164	21351264	0.57
22	21351520	21351636	0.62
22	21354168	21354720	0.65
22	21354935	21355075	0.57
22	21355544	21355699	0.61
22	21356110	21356209	0.7
22	21369463	21369626	0.61
22	21370230	21370380	0.56
22	21372263	21372362	0.55
22	21376952	21377051	0.67
22	21377227	21377326	0.56
22	21377396	21377496	0.52
22	21377563	21377704	0.59
22	21377797	21377906	0.57
22	21380090	21380189	0.63
22	21380282	21380381	0.66
22	21380529	21380628	0.51
22	21380708	21380905	0.64
22	21383343	21383518	0.61
22	21383624	21383732	0.55
22	21383999	21384639	0.62
22	21385119	21386100	0.63
22	21388440	21388585	0.38
22	21473076	21473237	0.6
22	21738147	21743066	0.64
22	21797083	21797182	0.75
22	21799210	21801031	0.65
22	21827618	21827717	0.54
22	21828877	21828977	0.54
22	21829494	21829594	0.57
22	21830281	21830448	0.57
22	21830933	21831052	0.54
22	21832079	21832203	0.63
22	21832286	21832449	0.6
22	21832874	21832982	0.63
22	21834033	21834132	0.42
22	21834205	21834304	0.64
22	21837294	21837393	0.57
22	21838294	21838422	0.53
22	21841089	21841215	0.5
22	21841854	21841960	0.55
22	21842161	21842311	0.62
22	21842513	21842640	0.55
22	21900345	21905264	0.64
22	21921997	21922096	0.61
22	21947147	21947246	0.41
22	21965145	21965331	0.45
22	21968823	21968923	0.47
22	21975803	21975957	0.46
22	21982706	21983075	0.69
22	21983298	21983475	0.76
22	21983596	21983695	0.72
22	21983890	21984049	0.71
22	21984139	21984302	0.7
22	21987456	21987555	0.65
22	21988310	21988858	0.63
22	21988973	21989554	0.62
22	21990720	21991358	0.59
22	21996625	21996811	0.7
22	21997150	21997346	0.71
22	21998182	21998463	0.6
22	22007245	22007371	0.58
22	22007568	22007698	0.62
22	22020354	22020453	0.63
22	22024176	22024275	0.44
22	22024827	22024926	0.35
22	22025267	22025366	0.46
22	22026594	22026693	0.5
22	22029328	22029427	0.46
22	22035583	22035682	0.56
22	22036720	22036819	0.56
22	22037458	22037557	0.38
22	22039041	22039201	0.51
22	22040759	22040858	0.59
22	22041180	22041286	0.6
22	22041926	22042025	0.46
22	22042328	22042427	0.61
22	22043020	22043137	0.62
22	22048083	22048182	0.56
22	22048868	22048967	0.59
22	22049025	22049124	0.61
22	22049225	22049358	0.65
22	22049682	22049784	0.59
22	22051132	22051232	0.59
22	22055412	22055511	0.41
22	22057658	22057766	0.62
22	22058099	22058198	0.59
22	22064916	22065032	0.49
22	22071990	22072492	0.46
22	22123492	22123608	0.43
22	22127161	22127270	0.48
22	22142545	22142676	0.39
22	22142982	22143096	0.46
22	22153300	22153416	0.5
22	22160138	22160327	0.44
22	22161952	22162134	0.42
22	22221611	22221729	0.75
22	22277464	22277843	0.66
22	22279938	22280037	0.59
22	22285519	22285662	0.63
22	22287762	22287950	0.63
22	22288395	22288597	0.62
22	22293903	22294051	0.58
22	22300214	22300419	0.65
22	22311485	22311966	0.66
22	22312863	22313064	0.61
22	22313503	22313603	0.59
22	22313958	22314107	0.6
22	22314692	22314820	0.59
22	22316800	22316973	0.64
22	22317118	22317264	0.59
22	22318294	22318399	0.6
22	22318532	22318686	0.64
22	22319651	22319751	0.59
22	22321974	22322087	0.46
22	22322990	22323146	0.48
22	22324581	22324777	0.59
22	22326236	22326335	0.6
22	22326983	22327089	0.5
22	22328728	22328859	0.59
22	22329996	22330095	0.49
22	22385572	22385869	0.6
22	22453327	22453621	0.56
22	22516776	22517073	0.55
22	22550381	22550675	0.56
22	22556244	22556554	0.56
22	22569366	22569660	0.57
22	22599198	22599297	0.57
22	22599357	22599748	0.6
22	22673265	22673580	0.53
22	22677030	22677324	0.56
22	22681876	22682173	0.57
22	22697770	22698083	0.57
22	22707470	22707780	0.53
22	22712315	22712609	0.57
22	22724162	22724454	0.58
22	22730563	22730873	0.54
22	22735421	22735715	0.57
22	22749534	22749826	0.56
22	22764316	22764613	0.59
22	22782060	22782370	0.53
22	22786508	22786802	0.55
22	22842091	22843722	0.41
22	22868325	22869953	0.44
22	22890488	22891064	0.57
22	22892147	22892755	0.48
22	22893188	22893510	0.6
22	22899192	22899291	0.54
22	22930863	22931158	0.51
22	22937237	22937525	0.56
22	22988815	22988990	0.6
22	22989223	22989350	0.55
22	22989452	22989759	0.62
22	22990064	22990210	0.67
22	23010995	23011277	0.56
22	23029456	23029744	0.54
22	23040610	23040905	0.55
22	23047020	23047302	0.55
22	23055395	23055683	0.58
22	23063351	23063639	0.54
22	23077281	23077576	0.57
22	23090119	23090407	0.52
22	23101404	23101699	0.55
22	23114786	23115074	0.56
22	23135196	23135491	0.55
22	23154489	23154777	0.54
22	23161965	23162248	0.58
22	23165245	23165389	0.66
22	23165487	23165782	0.56
22	23213901	23214211	0.57
22	23223288	23223571	0.56
22	23235929	23236029	0.54
22	23237557	23237873	0.59
22	23241766	23241866	0.57
22	23243158	23243474	0.59
22	23247136	23247236	0.58
22	23248514	23248830	0.59
22	23252708	23252808	0.43
22	23256411	23256511	0.56
22	23263538	23263638	0.59
22	23264768	23265084	0.6
22	23331602	23331764	0.29
22	23335296	23335425	0.52
22	23335554	23335653	0.53
22	23340848	23341039	0.32
22	23341433	23341589	0.39
22	23343627	23343775	0.36
22	23344300	23344435	0.35
22	23349213	23349358	0.43
22	23401639	23401895	0.63
22	23403986	23404122	0.53
22	23406079	23406310	0.59
22	23437882	23438604	0.61
22	23465273	23465617	0.53
22	23476212	23476330	0.58
22	23481026	23481128	0.53
22	23482408	23482606	0.55
22	23487552	23487737	0.69
22	23488781	23488881	0.61
22	23492245	23492344	0.65
22	23494630	23494729	0.55
22	23495219	23495320	0.45
22	23498137	23498236	0.6
22	23500154	23500253	0.56
22	23501075	23501174	0.57
22	23501344	23501444	0.65
22	23503065	23503184	0.63
22	23503669	23503768	0.63
22	23523147	23524425	0.69
22	23595985	23596166	0.66
22	23603136	23603240	0.56
22	23603541	23603726	0.59
22	23610594	23610701	0.56
22	23613699	23613798	0.5
22	23615244	23615343	0.61
22	23615820	23615960	0.6
22	23626163	23626284	0.63
22	23627219	23627387	0.52
22	23629345	23629464	0.6
22	23630271	23630370	0.54
22	23631703	23631807	0.51
22	23632513	23632612	0.48
22	23634726	23634825	0.51
22	23637210	23637341	0.55
22	23651590	23651689	0.61
22	23652510	23652619	0.51
22	23653883	23654022	0.64
22	23655073	23655207	0.58
22	23656154	23656259	0.57
22	23656738	23656900	0.61
22	23657614	23657713	0.6
22	23741991	23742189	0.62
22	23742191	23742493	0.66
22	23915452	23915787	0.6
22	23917153	23917268	0.61
22	23922171	23922376	0.72
22	23950902	23951002	0.55
22	23955446	23955545	0.43
22	23955786	23955885	0.32
22	23956311	23956410	0.42
22	23959000	23959099	0.4
22	23959752	23959852	0.45
22	23961515	23961614	0.4
22	23962741	23962840	0.42
22	23964270	23964369	0.45
22	23967030	23967129	0.41
22	23968151	23968250	0.48
22	23974002	23974209	0.52
22	24034217	24034395	0.59
22	24034521	24034714	0.56
22	24034855	24035177	0.63
22	24035945	24036160	0.61
22	24036533	24036636	0.56
22	24037121	24037220	0.45
22	24038788	24038887	0.63
22	24039345	24039444	0.59
22	24039986	24040085	0.61
22	24040398	24040519	0.49
22	24041000	24041099	0.61
22	24043987	24044340	0.37
22	24045733	24046051	0.47
22	24085986	24087326	0.55
22	24095062	24095384	0.6
22	24096476	24096575	0.61
22	24105455	24105555	0.57
22	24106266	24106366	0.62
22	24106446	24106583	0.59
22	24106721	24107118	0.6
22	24107863	24107962	0.57
22	24108153	24108252	0.69
22	24108314	24108461	0.65
22	24109560	24109779	0.77
22	24109991	24110090	0.75
22	24115057	24115164	0.81
22	24121373	24121602	0.7
22	24122545	24122688	0.59
22	24122768	24122901	0.6
22	24123045	24123286	0.62
22	24123379	24123595	0.65
22	24124412	24124669	0.64
22	24125597	24125730	0.59
22	24129352	24129452	0.58
22	24133942	24134080	0.46
22	24135745	24135874	0.53
22	24143130	24143267	0.58
22	24145481	24145608	0.57
22	24158956	24159122	0.54
22	24167411	24167601	0.55
22	24175758	24175889	0.61
22	24176297	24176396	0.66
22	24177013	24177118	0.67
22	24179052	24179151	0.64
22	24179243	24179343	0.6
22	24179845	24180040	0.65
22	24180535	24180634	0.61
22	24180737	24180836	0.59
22	24180880	24180979	0.64
22	24181077	24181177	0.67
22	24199117	24199217	0.56
22	24199647	24199746	0.66
22	24200151	24200250	0.55
22	24204290	24204388	0.54
22	24210667	24210827	0.57
22	24217303	24217427	0.5
22	24219228	24219357	0.61
22	24219907	24220055	0.7
22	24224645	24224832	0.7
22	24224945	24225055	0.62
22	24225909	24226272	0.63
22	24226488	24226615	0.61
22	24226835	24227035	0.56
22	24236661	24236768	0.69
22	24236958	24237130	0.7
22	24237210	24237309	0.6
22	24299909	24300118	0.6
22	24300471	24300644	0.64
22	24300737	24300887	0.59
22	24302474	24302573	0.53
22	24303206	24303317	0.57
22	24309102	24309209	0.67
22	24309573	24309748	0.68
22	24313474	24313594	0.47
22	24313726	24313825	0.49
22	24315956	24316131	0.68
22	24316495	24316602	0.67
22	24322388	24322499	0.57
22	24323132	24323231	0.54
22	24324818	24324968	0.59
22	24325061	24325234	0.63
22	24325587	24325796	0.6
22	24373138	24373244	0.64
22	24373610	24373872	0.59
22	24376422	24376616	0.64
22	24376821	24376997	0.55
22	24379360	24379510	0.6
22	24381693	24381792	0.57
22	24384119	24384230	0.55
22	24431917	24432016	0.47
22	24432532	24432632	0.45
22	24434795	24434908	0.55
22	24437586	24437720	0.51
22	24439365	24439545	0.54
22	24445552	24445681	0.48
22	24447286	24447435	0.53
22	24451335	24451621	0.59
22	24452654	24452822	0.47
22	24455689	24455825	0.45
22	24456386	24456603	0.59
22	24458399	24458498	0.56
22	24459421	24459608	0.59
22	24460497	24460649	0.56
22	24462937	24463131	0.56
22	24466750	24466992	0.59
22	24468303	24468459	0.57
22	24472117	24472232	0.56
22	24479180	24479341	0.57
22	24480531	24480737	0.49
22	24480958	24481103	0.53
22	24483404	24483665	0.58
22	24487536	24487796	0.62
22	24491893	24492044	0.55
22	24493976	24494154	0.63
22	24509532	24509714	0.54
22	24515333	24515664	0.61
22	24530268	24530381	0.58
22	24560367	24560530	0.65
22	24561495	24561595	0.61
22	24562606	24563280	0.67
22	24564402	24564501	0.59
22	24567680	24567962	0.64
22	24572078	24572242	0.69
22	24573471	24573784	0.66
22	24574020	24574163	0.59
22	24577475	24577574	0.72
22	24579024	24579234	0.61
22	24579462	24579613	0.62
22	24580103	24580270	0.57
22	24580733	24580907	0.55
22	24581061	24581262	0.68
22	24581446	24581545	0.66
22	24581628	24581896	0.67
22	24581983	24582126	0.65
22	24582224	24582382	0.64
22	24583169	24583417	0.66
22	24583538	24583810	0.62
22	24583926	24584102	0.65
22	24584192	24584294	0.67
22	24584342	24584441	0.6
22	24615937	24616083	0.64
22	24620963	24621073	0.59
22	24621212	24621381	0.64
22	24621513	24621619	0.61
22	24622043	24622233	0.68
22	24622598	24622734	0.59
22	24627351	24627497	0.63
